REEF_ID,YEAR,SUBREGION,REGION_PS,MACROALGAE,HARD_CORAL,PSI,LON,LAT
10195,2006,Mesoamerican BR,Greater Caribb,18.3,28.4,0.03473,-86.51775,15.95422
10196,2003,Mesoamerican BR,Greater Caribb,15,46.3,-0.80652,-86.51,16.36917
10197,2003,Mesoamerican BR,Greater Caribb,31.6,27.2,0.69161,-86.50167,16.36917
10198,2003,Mesoamerican BR,Greater Caribb,68.8,18.1,2.75238,-86.50106,15.96319
10199,2003,Mesoamerican BR,Greater Caribb,39.7,20.9,1.30677,-86.49639,16.37139
10200,2004,Mesoamerican BR,Greater Caribb,41.9,12.5,1.73325,-86.48739,15.97664
10201,2006,Mesoamerican BR,Greater Caribb,19.7,17.8,0.50737,-86.48439,15.97853
10202,2005,Mesoamerican BR,Greater Caribb,4.4,61.9,-1.89874,-86.47572,15.98308
10203,2004,Mesoamerican BR,Greater Caribb,22.5,38.1,-0.1477,-86.474,15.975
10204,2006,Mesoamerican BR,Greater Caribb,25.5,13.3,0.94831,-86.47364,15.95383
10205,2004,Mesoamerican BR,Greater Caribb,8.1,15,0.08406,-88.05847,16.89611
10206,2003,Mesoamerican BR,Greater Caribb,13.8,53.8,-1.15367,-85.92144,16.47875
10209,2004,E. Caribbean,Greater Caribb,2.5,13.8,-0.12644,-84.51289,21.80986
10216,1998,E. Caribbean,Greater Caribb,48.7,12.9,2.03178,-83.17333,21.60667
10217,1998,E. Caribbean,Greater Caribb,49.7,13.3,2.06234,-83.16167,21.58833
10270,1998,E. Caribbean,Greater Caribb,41.8,6.8,1.94993,-82.59667,21.52
10271,1998,E. Caribbean,Greater Caribb,35.7,6.6,1.67703,-82.525,21.54667
10274,2005,E. Caribbean,Greater Caribb,65,18.8,2.55573,-82.43678,23.11819
10276,2005,E. Caribbean,Greater Caribb,58.1,23.8,2.04635,-82.42503,23.1275
10287,2005,C. America,Greater Caribb,20.6,48.8,-0.64429,-82.21683,9.33814
10288,2005,C. America,Greater Caribb,31.3,42.5,0.08587,-82.20919,9.342
10298,2002,E. Caribbean,Greater Caribb,6.9,36.9,-0.81824,-82.09817,23.18269
10307,2005,Florida Keys,Florida Keys,1.5,2.6,0.25816,-81.93,24.46
10311,2004,E. Caribbean,Greater Caribb,12.5,30,-0.29396,-81.92353,21.59328
10313,2005,Florida Keys,Florida Keys,3.5,1.5,0.39046,-81.92,24.46
10314,2005,Florida Keys,Florida Keys,0.7,8.1,0.00755,-81.92,24.71
10315,2005,Florida Keys,Florida Keys,0.4,3.8,0.16176,-81.91,24.43
10317,2004,Florida Keys,Florida Keys,6.6,4.4,0.42436,-81.91,24.71
10318,2005,Florida Keys,Florida Keys,0.2,4.8,0.11512,-81.9,24.43
10319,2005,Florida Keys,Florida Keys,2.1,1.6,0.32369,-81.9,24.46
10320,2005,Florida Keys,Florida Keys,2.2,6.5,0.13728,-81.9,24.71
10321,2005,Florida Keys,Florida Keys,0.1,3.9,0.14291,-81.89,24.43
10324,1997,Florida Keys,Florida Keys,30.6,26.9,0.66055,-81.87556,24.45194
10326,2005,Florida Keys,Florida Keys,0.1,0.8,0.2636,-81.87,24.43
10327,2005,Florida Keys,Florida Keys,1,0.6,0.3153,-81.86,24.43
10328,1997,Florida Keys,Florida Keys,38.8,5.6,1.855,-81.85583,24.45806
10329,2005,Florida Keys,Florida Keys,0.7,4.1,0.16224,-81.85,24.43
10330,1997,Florida Keys,Florida Keys,28.1,10.6,1.1731,-81.84556,24.45889
10331,2005,Florida Keys,Florida Keys,0.3,3.8,0.15509,-81.84,24.43
10334,2005,C. America,Greater Caribb,33.8,49.4,-0.06462,-81.82564,9.11772
10336,2005,Florida Keys,Florida Keys,1.7,2.4,0.27764,-81.82,24.45
10338,2005,Florida Keys,Florida Keys,1.4,2.9,0.23905,-81.81,24.45
10339,2005,Florida Keys,Florida Keys,0.5,20.6,-0.48185,-81.81,24.49
10340,2004,Florida Keys,Florida Keys,0.1,24.6,-0.65672,-81.8,24.49
10341,2005,Florida Keys,Florida Keys,0.1,21.8,-0.54733,-81.79,24.49
10344,2005,Florida Keys,Florida Keys,0.9,1.8,0.26297,-81.75,24.47
10345,2005,Florida Keys,Florida Keys,0.5,12.5,-0.17288,-81.75,24.49
10346,2005,Florida Keys,Florida Keys,1.5,3.1,0.23608,-81.74,24.47
10347,2004,Florida Keys,Florida Keys,4.2,10.3,0.0824,-81.74,24.49
10348,1998,C. America,Greater Caribb,4.4,25.6,-0.49879,-81.73345,12.54128
10349,1998,C. America,Greater Caribb,9.4,25,-0.24463,-81.73319,12.50217
10350,1999,C. America,Greater Caribb,32.5,32.5,0.52957,-81.73083,12.51639
10352,2002,C. America,Greater Caribb,9.4,13.1,0.21398,-81.72483,12.54233
10353,2002,C. America,Greater Caribb,0.6,30.6,-0.8644,-81.7245,12.52167
10354,2005,Florida Keys,Florida Keys,3.4,6.6,0.19065,-81.72,24.47
10357,1998,C. America,Greater Caribb,16.9,11.3,0.63142,-81.71053,12.59344
10358,2005,Florida Keys,Florida Keys,3.5,2.9,0.34059,-81.71,24.45
10359,2002,C. America,Greater Caribb,42.5,25.3,1.26719,-81.70733,12.58717
10362,2005,Florida Keys,Florida Keys,1.4,2.3,0.26626,-81.7,24.45
10365,1997,Florida Keys,Florida Keys,40,3.8,1.98491,-81.68139,24.55417
10366,2005,Florida Keys,Florida Keys,0.3,1.7,0.23981,-81.68,24.45
10369,2005,Florida Keys,Florida Keys,5.5,4.9,0.35642,-81.67,24.48
10370,1997,Florida Keys,Florida Keys,13.4,21.3,0.08709,-81.66194,24.49222
10371,2005,Florida Keys,Florida Keys,18.9,4.3,0.99428,-81.66,24.48
10372,2005,Florida Keys,Florida Keys,8.2,4.7,0.48812,-81.65,24.48
10374,2005,Florida Keys,Florida Keys,1.2,4.5,0.1711,-81.64,24.5
10377,2005,Florida Keys,Florida Keys,4.6,2.3,0.41204,-81.63,24.5
10378,2005,Florida Keys,Florida Keys,1.4,4.6,0.17821,-81.62,24.5
10379,2005,Florida Keys,Florida Keys,0.4,21.8,-0.5347,-81.6,24.54
10380,2005,Florida Keys,Florida Keys,6.6,18.8,-0.13519,-81.6,24.58
10382,2005,Florida Keys,Florida Keys,13.8,25.2,-0.0477,-81.59,24.58
10387,2005,E. Caribbean,Greater Caribb,25.6,10.9,1.04602,-81.58003,21.58481
10388,2005,Florida Keys,Florida Keys,0.6,28.9,-0.79851,-81.58,24.54
10392,2005,Florida Keys,Florida Keys,20.6,17.3,0.57149,-81.57,24.58
10394,2005,C. America,Greater Caribb,56.9,13.1,2.39918,-81.55639,9.10861
10396,2005,C. America,Greater Caribb,48.1,14.4,1.94837,-81.53856,9.08617
10405,2005,Florida Keys,Florida Keys,45.7,0.2,2.38708,-81.5,24.81
10409,2005,Florida Keys,Florida Keys,60.4,0.7,3.04143,-81.48,24.81
10413,2005,Florida Keys,Florida Keys,60.6,1,3.0369,-81.47,24.81
10416,2005,Florida Keys,Florida Keys,1,5.7,0.1128,-81.46,24.54
10417,2005,Florida Keys,Florida Keys,7.1,4.9,0.42833,-81.45,24.54
10418,2005,Florida Keys,Florida Keys,6.4,3,0.46876,-81.44,24.54
10426,2004,C. America,Greater Caribb,23.8,18.8,0.65805,-81.40581,13.36611
10428,2006,C. America,Greater Caribb,20,16.9,0.55795,-81.40478,13.36503
10429,1997,E. Caribbean,Greater Caribb,70,23.5,2.60231,-81.40167,19.36333
10432,1997,Florida Keys,Florida Keys,61.3,6.9,2.84182,-81.39667,24.61639
10434,1997,E. Caribbean,Greater Caribb,73,22.2,2.79052,-81.395,19.35833
10435,2006,C. America,Greater Caribb,32.5,8.1,1.47092,-81.39403,13.39694
10437,1999,C. America,Greater Caribb,23.4,17.8,0.67988,-81.39247,13.35883
10438,1997,E. Caribbean,Greater Caribb,77.6,14.9,3.28406,-81.39167,19.31167
10442,1997,E. Caribbean,Greater Caribb,70.4,22.3,2.66705,-81.39,19.33833
10443,2005,Florida Keys,Florida Keys,10.4,4.9,0.57987,-81.39,24.55
10444,2005,Florida Keys,Florida Keys,3.9,7.7,0.17059,-81.38,24.55
10446,2005,Florida Keys,Florida Keys,5,30.3,-0.64931,-81.37,24.55
10447,1997,E. Caribbean,Greater Caribb,74.6,19.5,2.9684,-81.365,19.26333
10449,1997,E. Caribbean,Greater Caribb,78.3,13.4,3.3742,-81.35167,19.265
10455,1998,E. Caribbean,Greater Caribb,2.5,16.6,-0.23506,-81.29417,19.37917
10470,2004,E. Caribbean,Greater Caribb,4.1,40.3,-1.08038,-81.18117,22.25825
10478,2005,Florida Keys,Florida Keys,18.5,0.4,1.1251,-81.15,24.69
10480,2004,E. Caribbean,Greater Caribb,2.8,30,-0.73963,-81.14092,22.12625
10481,2005,Florida Keys,Florida Keys,3.6,2.8,0.3461,-81.14,24.61
10484,2005,Florida Keys,Florida Keys,15.7,2.2,0.92909,-81.13,24.61
10485,2005,Florida Keys,Florida Keys,27.6,0.7,1.52965,-81.13,24.69
10487,1998,Florida Keys,Florida Keys,26.3,6.9,1.23167,-81.11,24.62528
10490,2005,Florida Keys,Florida Keys,2.8,4.5,0.24344,-81.09,24.61
10491,2005,Florida Keys,Florida Keys,3.1,2.3,0.34508,-81.08,24.61
10495,2005,Florida Keys,Florida Keys,7.6,1.9,0.56703,-81.07,24.61
10496,2005,Florida Keys,Florida Keys,9,0.7,0.67892,-81.06,24.61
10498,2005,Florida Keys,Florida Keys,5.5,13.2,0.03209,-81.03,24.68
10500,2005,Florida Keys,Florida Keys,12,12,0.37631,-81.02,24.68
10501,2005,Florida Keys,Florida Keys,3.4,23.1,-0.44446,-81.01,24.68
10502,2005,Florida Keys,Florida Keys,1.5,10.7,-0.05414,-80.98,24.69
10503,2005,Florida Keys,Florida Keys,3.7,9,0.11049,-80.97,24.69
10507,1998,Florida Keys,Florida Keys,17.5,14.4,0.53949,-80.96306,24.68722
10508,2005,Florida Keys,Florida Keys,1.6,14.2,-0.18418,-80.96,24.69
10510,2005,Florida Keys,Florida Keys,1.5,23.7,-0.5581,-80.95,24.69
10511,1998,Florida Keys,Florida Keys,3.1,10,0.04714,-80.94778,24.69111
10516,2005,Florida Keys,Florida Keys,7.3,2.6,0.52652,-80.8,24.79
10517,2005,Florida Keys,Florida Keys,11,2.5,0.69831,-80.79,24.73
10518,2005,Florida Keys,Florida Keys,12.2,5.9,0.62213,-80.79,24.79
10519,1997,Florida Keys,Florida Keys,6.9,16.9,-0.04586,-80.7825,24.74333
10520,2005,Florida Keys,Florida Keys,13.4,1.3,0.85498,-80.78,24.73
10521,2005,Florida Keys,Florida Keys,11.6,0.8,0.78931,-80.78,24.79
10522,2005,Florida Keys,Florida Keys,11.9,2.4,0.74699,-80.77,24.73
10523,2005,Florida Keys,Florida Keys,6.2,0.7,0.54776,-80.77,24.79
10526,2005,Florida Keys,Florida Keys,5.1,5.2,0.32345,-80.73,24.75
10528,2005,Florida Keys,Florida Keys,17.1,4,0.92017,-80.72,24.75
10530,2005,Florida Keys,Florida Keys,5.8,0.6,0.53325,-80.66,24.83
10531,2005,Florida Keys,Florida Keys,25.4,0.8,1.42387,-80.65,24.83
10532,2005,Florida Keys,Florida Keys,16.3,1.2,0.99554,-80.64,24.83
10535,1997,Florida Keys,Florida Keys,13.4,4.1,0.75086,-80.62444,24.84611
10537,1997,Florida Keys,Florida Keys,0.6,40,-1.22646,-80.61528,24.90694
10540,2005,Florida Keys,Florida Keys,3.9,1.1,0.42671,-80.59,24.83
10543,2005,Florida Keys,Florida Keys,3.2,1.1,0.39435,-80.58,24.83
10544,1998,Florida Keys,Florida Keys,25,36.9,0.01558,-80.55306,24.93389
10546,1999,Florida Keys,Florida Keys,33.1,20,1.04107,-80.54722,24.87069
10547,1998,Florida Keys,Florida Keys,71.9,5,3.40302,-80.52278,24.90889
10548,1998,Florida Keys,Florida Keys,1.3,3.8,0.20225,-80.51167,24.90667
10549,1998,Florida Keys,Florida Keys,70,5.6,3.29263,-80.50528,24.92333
10551,2005,Florida Keys,Florida Keys,22.8,0.5,1.31876,-80.49,24.94
10557,2005,Florida Keys,Florida Keys,34.2,0.7,1.83474,-80.47,24.94
10559,2005,Florida Keys,Florida Keys,18.2,2.3,1.0366,-80.46,24.94
10561,1999,Florida Keys,Florida Keys,68.1,2.5,3.32705,-80.45772,24.95519
10562,1997,Florida Keys,Florida Keys,36.9,8.1,1.67219,-80.45694,24.94972
10563,1998,Florida Keys,Florida Keys,59.4,5.6,2.80383,-80.45444,24.95556
10568,2005,Florida Keys,Florida Keys,2.4,5.1,0.20335,-80.42,25
10569,1997,Florida Keys,Florida Keys,1.3,18.8,-0.37704,-80.41528,24.99
10573,2005,Florida Keys,Florida Keys,3,4,0.2725,-80.41,25
10574,2005,Florida Keys,Florida Keys,6.1,26.3,-0.4452,-80.41,25.03
10575,2005,Florida Keys,Florida Keys,4.4,4.6,0.31438,-80.4,25
10576,2005,Florida Keys,Florida Keys,8,31.3,-0.553,-80.4,25.03
10578,2005,Florida Keys,Florida Keys,6.3,19.1,-0.16154,-80.39,25.03
10580,2005,Florida Keys,Florida Keys,3.9,10.2,0.07617,-80.38,25.03
10581,2005,Florida Keys,Florida Keys,15.7,0.1,1.00702,-80.38,25.11
10582,1998,Florida Keys,Florida Keys,7.5,12.5,0.15186,-80.37361,25.00889
10586,2001,Florida Keys,Florida Keys,6.3,13.8,0.04608,-80.36444,25.02028
10588,2005,Florida Keys,Florida Keys,1.5,1.9,0.28619,-80.36,24.99
10589,2005,Florida Keys,Florida Keys,15.1,0,0.98028,-80.36,25.11
10590,2005,Florida Keys,Florida Keys,4.8,1.9,0.43659,-80.35,24.99
10592,2005,Florida Keys,Florida Keys,15,18.1,0.27965,-80.34722,25.03417
10593,1997,Florida Keys,Florida Keys,25.9,18.8,0.75869,-80.34167,25.03444
10595,2005,Florida Keys,Florida Keys,10.5,2.1,0.69415,-80.34,25.09
10599,2005,Florida Keys,Florida Keys,9.5,4.4,0.55782,-80.33,25.09
10601,2005,Florida Keys,Florida Keys,11.8,1.5,0.77625,-80.32,25.09
10605,2001,Florida Keys,Florida Keys,7.5,18.1,-0.06538,-80.30361,25.11028
10606,2001,Florida Keys,Florida Keys,0.6,25,-0.64717,-80.30347,25.11056
10608,2005,Florida Keys,Florida Keys,2.9,21.9,-0.42079,-80.3,25.1
10609,1997,Florida Keys,Florida Keys,28.1,10.9,1.16104,-80.29306,25.13083
10610,2005,Florida Keys,Florida Keys,4.3,2.2,0.40142,-80.29,25.1
10612,2005,Florida Keys,Florida Keys,4.2,5.4,0.27115,-80.28,25.1
10613,2005,Florida Keys,Florida Keys,9.4,4.8,0.53778,-80.27,25.1
10614,2004,Florida Keys,Florida Keys,18.8,17.5,0.47631,-80.265,25.14583
10615,2005,Florida Keys,Florida Keys,5.6,18.8,-0.17577,-80.25983,25.14008
10616,1998,Florida Keys,Florida Keys,3.8,25.6,-0.52754,-80.25972,25.14167
10620,2005,Florida Keys,Florida Keys,0.1,2.9,0.17856,-80.25,25.2
10621,2005,Florida Keys,Florida Keys,0.6,4.2,0.15489,-80.24,25.2
10622,2005,Florida Keys,Florida Keys,1.5,3.4,0.2238,-80.23,25.2
10623,2005,Florida Keys,Florida Keys,5.9,6.1,0.32545,-80.23,25.28
10627,2005,Florida Keys,Florida Keys,5.5,5,0.34754,-80.22,25.28
10629,1999,Florida Keys,Florida Keys,35,8.8,1.56179,-80.21758,25.21167
10633,1997,Florida Keys,Florida Keys,35.6,8.1,1.61468,-80.21,25.22222
10700,1998,C. America,Greater Caribb,6.6,41.3,-1.00158,-79.68425,9.56278
10701,1997,C. America,Greater Caribb,18.1,38.8,-0.37311,-79.68311,9.5395
10709,2005,C. America,Greater Caribb,58.1,27.5,1.90153,-79.55219,9.63886
10718,2005,Bahamas,Greater Caribb,8.1,14.4,0.1082,-79.30892,25.66292
10719,2004,Bahamas,Greater Caribb,19.4,14.4,0.62574,-79.30558,25.65733
10720,2002,Bahamas,Greater Caribb,4.4,46.9,-1.31945,-79.30286,25.73653
10721,2004,Bahamas,Greater Caribb,20,11.3,0.77518,-79.29797,25.58186
10796,2003,E. Caribbean,Greater Caribb,0.6,6.9,0.05281,-78.36772,18.25722
10797,2005,E. Caribbean,Greater Caribb,15,19.4,0.23138,-78.36731,18.25431
10799,1997,E. Caribbean,Greater Caribb,64.6,5.9,3.03358,-78.36,18.32
10800,2005,E. Caribbean,Greater Caribb,34.4,12.1,1.40431,-78.35603,18.31369
10801,2004,E. Caribbean,Greater Caribb,4.7,23.4,-0.39993,-78.35569,18.34194
10802,2001,E. Caribbean,Greater Caribb,16.6,25,0.08603,-78.35378,18.34503
10803,2006,E. Caribbean,Greater Caribb,31.9,10.3,1.35769,-78.3535,18.3447
10804,2006,E. Caribbean,Greater Caribb,10.9,20.3,0.00828,-78.35336,18.34581
10806,1998,E. Caribbean,Greater Caribb,34.4,10.6,1.46063,-78.34467,18.35483
10807,2001,E. Caribbean,Greater Caribb,32.8,9.4,1.43702,-78.34378,18.35895
10808,2006,E. Caribbean,Greater Caribb,40,8.8,1.79181,-78.34328,18.36089
10810,1997,E. Caribbean,Greater Caribb,67.7,9.5,3.03717,-78.335,18.37167
10812,2006,E. Caribbean,Greater Caribb,25.6,13.8,0.93741,-78.26669,18.21694
10813,2004,E. Caribbean,Greater Caribb,5.6,29.4,-0.5861,-78.26539,18.21967
10814,2004,E. Caribbean,Greater Caribb,1.3,11.3,-0.0874,-78.26528,18.21533
10826,2005,E. Caribbean,Greater Caribb,33.1,16.9,1.16175,-77.97181,18.45156
10830,1997,E. Caribbean,Greater Caribb,70.8,9.2,3.19137,-77.93333,18.49333
10831,1997,E. Caribbean,Greater Caribb,70.2,6.6,3.26417,-77.92333,18.505
10859,2002,E. Caribbean,Greater Caribb,46.6,30.6,1.24892,-77.64,18.46278
10869,2005,E. Caribbean,Greater Caribb,40,28.1,1.04356,-77.45119,18.47697
10870,2003,E. Caribbean,Greater Caribb,53,13,2.22574,-77.41667,18.46667
10871,2002,E. Caribbean,Greater Caribb,21.9,13.8,0.76489,-77.41389,18.46444
10874,2005,E. Caribbean,Greater Caribb,51.3,11.9,2.18868,-77.4075,18.46944
10875,2002,E. Caribbean,Greater Caribb,30.6,26.3,0.68469,-77.39383,18.46333
10876,2005,E. Caribbean,Greater Caribb,3.8,20,-0.31031,-77.39383,18.46783
10877,2005,E. Caribbean,Greater Caribb,12.8,19.1,0.14281,-77.38783,18.458
10879,2005,E. Caribbean,Greater Caribb,33.8,11.3,1.40774,-77.37533,18.47133
10880,2004,Bahamas,Greater Caribb,1.3,1.9,0.27466,-77.34117,25.0895
10881,2005,E. Caribbean,Greater Caribb,2.5,18.8,-0.31954,-77.04289,17.80158
10888,2006,E. Caribbean,Greater Caribb,8.8,4.4,0.52314,-76.98489,17.82944
10899,2006,E. Caribbean,Greater Caribb,6.6,12.8,0.09664,-76.92217,17.83231
10900,2006,E. Caribbean,Greater Caribb,3.1,23.8,-0.48388,-76.84589,17.90186
10901,2006,E. Caribbean,Greater Caribb,16.9,12.8,0.57108,-76.81931,17.94167
10902,2006,E. Caribbean,Greater Caribb,1.9,7.8,0.07409,-76.45461,18.19169
10903,1999,Bahamas,Greater Caribb,1.9,21.3,-0.44484,-76.13867,23.79017
10904,1999,Bahamas,Greater Caribb,48.1,20,1.73113,-76.10033,23.78333
10906,2004,E. Caribbean,Greater Caribb,1.3,33.8,-0.95633,-76.07014,17.79822
10908,2004,E. Caribbean,Greater Caribb,25,21.3,0.61901,-75.83572,19.96336
10909,1998,C. America,Greater Caribb,30,35.9,0.28181,-75.83139,9.81083
10910,2004,E. Caribbean,Greater Caribb,43.8,20,1.52986,-75.79192,19.95975
10911,2000,C. America,Greater Caribb,3.1,38.1,-1.03903,-75.76917,10.17556
10912,1998,C. America,Greater Caribb,9.2,34.8,-0.63236,-75.75,10.16667
10913,1999,C. America,Greater Caribb,15.6,4.4,0.83942,-75.73533,10.23133
10914,1997,C. America,Greater Caribb,13.8,11.3,0.48766,-75.73333,10.13333
10915,2004,Bahamas,Greater Caribb,4.4,9.4,0.12878,-74.85111,23.63861
10916,2004,Bahamas,Greater Caribb,38.1,3.1,1.92279,-74.84833,23.635
10917,2004,Bahamas,Greater Caribb,11.9,16.3,0.2083,-74.55097,23.94997
10918,2004,Bahamas,Greater Caribb,44.4,1.3,2.28273,-74.53811,24.00056
10919,1998,C. America,Greater Caribb,0.6,12.5,-0.16442,-74.2,11.31667
10920,2000,C. America,Greater Caribb,2.5,15,-0.17471,-74.19683,11.30005
10921,2000,C. America,Greater Caribb,13.8,41.3,-0.67092,-74.19408,11.31338
10922,2005,C. America,Greater Caribb,19.1,21.6,0.33379,-74.194,11.30119
10924,2004,C. America,Greater Caribb,1.9,29.4,-0.75862,-74.16528,11.30139
10925,2004,C. America,Greater Caribb,2.2,30,-0.76838,-74.16389,11.32361
10926,2004,C. America,Greater Caribb,14.4,18.8,0.22676,-74.15417,11.30833
10931,2003,E. Caribbean,Greater Caribb,15.6,38.1,-0.46398,-72.68092,18.93353
10932,2003,E. Caribbean,Greater Caribb,15.6,5.6,0.79115,-72.65178,18.79339
10933,2003,E. Caribbean,Greater Caribb,37.8,13.1,1.52222,-72.65039,18.80397
10934,2003,E. Caribbean,Greater Caribb,30.9,13.8,1.1818,-72.6475,18.91378
10935,2003,E. Caribbean,Greater Caribb,22.8,23.1,0.44596,-72.64219,18.8085
10940,2005,Bahamas,Greater Caribb,50,5.6,2.37254,-72.34167,21.842
10941,2005,Bahamas,Greater Caribb,3.1,6.3,0.19196,-72.34133,21.83817
10946,2004,Bahamas,Greater Caribb,6.9,13.8,0.07483,-72.21,21.81333
10950,2004,Bahamas,Greater Caribb,47.5,16.3,1.8472,-72.17597,21.80128
10955,2005,E. Caribbean,Greater Caribb,57.5,21.3,2.11415,-71.81814,19.87331
10988,2003,Antilles,Greater Caribb,0.6,72.5,-2.48158,-69.96989,12.46411
10989,2004,E. Caribbean,Greater Caribb,26.9,5,1.33283,-69.93333,19.67
10990,2004,E. Caribbean,Greater Caribb,30.6,9.4,1.33639,-69.69547,18.44622
10993,2005,E. Caribbean,Greater Caribb,24.4,11.3,0.97645,-69.60386,18.44417
10998,2005,E. Caribbean,Greater Caribb,71.9,16.9,2.94442,-69.49886,19.34
10999,2005,E. Caribbean,Greater Caribb,69.4,12.5,2.99837,-69.48,19.34025
11002,1998,Antilles,Greater Caribb,3.1,48.1,-1.42523,-69.14494,12.28078
11005,2006,Antilles,Greater Caribb,21.6,19.7,0.52119,-69.08747,12.21861
11006,2006,Antilles,Greater Caribb,14.1,9.1,0.58649,-69.08722,12.21861
11007,2003,Antilles,Greater Caribb,1.3,37.5,-1.10115,-69.08711,12.21989
11008,2006,Antilles,Greater Caribb,10.3,6.6,0.51053,-69.08664,12.21814
11009,2005,E. Caribbean,Greater Caribb,43.1,19.4,1.52525,-69.02417,18.36472
11010,2006,E. Caribbean,Greater Caribb,15.6,9.4,0.64633,-69.00558,18.37386
11011,2004,Antilles,Greater Caribb,1.3,61.9,-2.0425,-68.895,12.08778
11012,2003,Antilles,Greater Caribb,1.3,36.3,-1.05288,-68.87919,12.07453
11013,2005,E. Caribbean,Greater Caribb,19.4,30.6,-0.00182,-68.83258,18.34267
11014,2005,E. Caribbean,Greater Caribb,15.6,10.6,0.59805,-68.78583,18.26747
11016,1998,Antilles,Greater Caribb,1.3,41.3,-1.24598,-68.74994,12.04139
11018,1998,Antilles,Greater Caribb,0.6,55,-1.80575,-68.42222,12.26667
11019,2001,Antilles,Greater Caribb,5.6,14.1,0.00526,-68.42025,12.26153
11020,2003,Antilles,Greater Caribb,4.1,28.4,-0.62178,-68.35956,12.21947
11021,2004,E. Caribbean,Greater Caribb,66.9,6.6,3.11266,-68.35861,18.51389
11023,2005,E. Caribbean,Greater Caribb,54.7,1.9,2.73301,-68.34533,18.65856
11027,2004,E. Caribbean,Greater Caribb,51.9,20,1.90365,-68.29703,18.51747
11028,2004,Antilles,Greater Caribb,1.9,24.4,-0.56552,-67.49519,10.55533
11058,2003,E. Caribbean,Greater Caribb,17.2,37.8,-0.38003,-65.08247,18.34081
11060,2003,E. Caribbean,Greater Caribb,24.7,14.9,0.85044,-64.98595,18.3445
11063,2006,E. Caribbean,Greater Caribb,1.6,23.8,-0.55576,-64.878,18.77167
11064,2002,E. Caribbean,Greater Caribb,17.5,8.8,0.75672,-64.86575,18.34956
11065,2002,E. Caribbean,Greater Caribb,29.4,8.8,1.30302,-64.86475,18.35003
11066,2004,E. Caribbean,Greater Caribb,5.6,40,-0.99643,-64.86044,18.31281
11067,2006,E. Caribbean,Greater Caribb,4.4,20,-0.28155,-64.84861,18.335
11068,2004,E. Caribbean,Greater Caribb,2.8,16.3,-0.20861,-64.83561,18.32086
11069,2004,E. Caribbean,Greater Caribb,3.4,49.7,-1.47119,-64.83108,18.35753
11071,2002,E. Caribbean,Greater Caribb,15.6,6.3,0.76701,-64.78569,18.33853
11072,2002,E. Caribbean,Greater Caribb,1.9,11.9,-0.08278,-64.78119,18.3465
11073,2002,E. Caribbean,Greater Caribb,1.9,10.6,-0.03451,-64.77003,18.35167
11075,2002,E. Caribbean,Greater Caribb,10.6,5,0.58526,-64.75281,18.35272
11077,1998,E. Caribbean,Greater Caribb,21.1,3.9,1.10991,-64.72972,18.31627
11078,1998,E. Caribbean,Greater Caribb,34.1,3.1,1.73793,-64.72778,18.31713
11080,1998,E. Caribbean,Greater Caribb,34.1,1.3,1.80583,-64.72305,18.31267
11081,1998,E. Caribbean,Greater Caribb,12.8,42.5,-0.76185,-64.72285,18.3097
11083,2002,E. Caribbean,Greater Caribb,12.8,14.4,0.32384,-64.72261,18.00097
11084,1998,E. Caribbean,Greater Caribb,48.5,8.5,2.19427,-64.7218,18.30673
11085,2003,E. Caribbean,Greater Caribb,5,28.1,-0.56658,-64.70833,18.455
11088,2003,E. Caribbean,Greater Caribb,18.1,25,0.15791,-64.68167,18.4
11089,2006,E. Caribbean,Greater Caribb,7.3,12.7,0.13862,-64.62733,18.33167
11091,2003,E. Caribbean,Greater Caribb,2.5,15.6,-0.19885,-64.62667,18.335
11092,1997,E. Caribbean,Greater Caribb,6.9,18.8,-0.11827,-64.625,18.33333
11093,2003,E. Caribbean,Greater Caribb,17.5,20.6,0.29812,-64.62167,18.31667
11094,2004,E. Caribbean,Greater Caribb,4.7,41.9,-1.11197,-64.60517,18.32203
11095,2006,E. Caribbean,Greater Caribb,9.7,22.5,-0.13372,-64.60269,18.32461
11096,2001,E. Caribbean,Greater Caribb,8.1,9.4,0.30129,-64.60056,18.33222
11098,2003,E. Caribbean,Greater Caribb,3.8,20,-0.31031,-64.52722,18.49167
11099,2004,E. Caribbean,Greater Caribb,0.6,38.8,-1.17818,-64.525,18.46667
11100,2002,E. Caribbean,Greater Caribb,3.1,6.3,0.19196,-64.51972,18.45361
11101,2004,E. Caribbean,Greater Caribb,0.6,5,0.12522,-64.46139,18.49222
11102,2006,E. Caribbean,Greater Caribb,3.8,11.4,0.02157,-64.46028,18.49333
11103,1999,E. Caribbean,Greater Caribb,7.5,32.5,-0.62053,-64.45567,18.47917
11104,1997,E. Caribbean,Greater Caribb,0.6,40.6,-1.25059,-64.455,18.48333
11110,2006,Antilles,Greater Caribb,18.4,14.7,0.57055,-64.07,13.83333
11133,2004,Antilles,Greater Caribb,28.1,28.8,0.47313,-62.71908,17.27478
11135,2003,Antilles,Greater Caribb,27.5,15,0.97539,-61.85222,17.73528
11136,2004,Antilles,Greater Caribb,52.5,15.6,2.10136,-61.81889,17.15919
11138,2003,Antilles,Greater Caribb,15.6,25,0.0429,-61.66528,17.0675
11139,2003,Antilles,Greater Caribb,8.1,40.6,-0.90556,-61.58333,16.35
